1 1 ImagenesCaras/s41/2.pgm, 13, 
2 1 ImagenesCaras/s1/2.pgm, 1, 
2 1 ImagenesCaras/s2/2.pgm, 11, 
2 1 ImagenesCaras/s3/2.pgm, 6, 
2 1 ImagenesCaras/s4/2.pgm, 6, 
2 1 ImagenesCaras/s5/2.pgm, 25, 
2 1 ImagenesCaras/s6/2.pgm, 7, 
2 1 ImagenesCaras/s7/2.pgm, 17, 
2 1 ImagenesCaras/s8/2.pgm, 6, 
2 1 ImagenesCaras/s9/2.pgm, 24, 
2 1 ImagenesCaras/s10/2.pgm, 30, 
2 1 ImagenesCaras/s11/2.pgm, 9, 
2 1 ImagenesCaras/s12/2.pgm, 25, 
2 1 ImagenesCaras/s13/2.pgm, 13, 
2 1 ImagenesCaras/s14/2.pgm, 12, 
2 1 ImagenesCaras/s15/2.pgm, 27, 
2 1 ImagenesCaras/s16/2.pgm, 14, 
2 1 ImagenesCaras/s17/2.pgm, 3, 
2 1 ImagenesCaras/s18/2.pgm, 18, 
2 1 ImagenesCaras/s19/2.pgm, 1, 
2 1 ImagenesCaras/s20/2.pgm, 20, 
2 1 ImagenesCaras/s21/2.pgm, 29, 
2 1 ImagenesCaras/s22/2.pgm, 38, 
2 1 ImagenesCaras/s23/2.pgm, 23, 
2 1 ImagenesCaras/s24/2.pgm, 23, 
2 1 ImagenesCaras/s25/2.pgm, 2, 
2 1 ImagenesCaras/s26/2.pgm, 28, 
2 1 ImagenesCaras/s27/2.pgm, 1, 
2 1 ImagenesCaras/s28/2.pgm, 2, 
2 1 ImagenesCaras/s29/2.pgm, 29, 
2 1 ImagenesCaras/s30/2.pgm, 20, 
2 1 ImagenesCaras/s31/2.pgm, 9, 
2 1 ImagenesCaras/s32/2.pgm, 1, 
2 1 ImagenesCaras/s33/2.pgm, 33, 
2 1 ImagenesCaras/s34/2.pgm, 24, 
2 1 ImagenesCaras/s35/2.pgm, 7, 
2 1 ImagenesCaras/s36/2.pgm, 11, 
2 1 ImagenesCaras/s37/2.pgm, 16, 
2 1 ImagenesCaras/s38/2.pgm, 29, 
2 1 ImagenesCaras/s39/2.pgm, 33, 
2 1 ImagenesCaras/s40/2.pgm, 3, 
2 1 ImagenesCaras/s41/2.pgm, 13, 
3 1 ImagenesCaras/s1/2.pgm, 1, 
3 1 ImagenesCaras/s2/2.pgm, 11, 
3 1 ImagenesCaras/s3/2.pgm, 6, 
3 1 ImagenesCaras/s4/2.pgm, 6, 
3 1 ImagenesCaras/s5/2.pgm, 14, 
3 1 ImagenesCaras/s6/2.pgm, 9, 
3 1 ImagenesCaras/s7/2.pgm, 7, 
3 1 ImagenesCaras/s8/2.pgm, 6, 
3 1 ImagenesCaras/s9/2.pgm, 38, 
3 1 ImagenesCaras/s10/2.pgm, 30, 
3 1 ImagenesCaras/s11/2.pgm, 9, 
3 1 ImagenesCaras/s12/2.pgm, 12, 
3 1 ImagenesCaras/s13/2.pgm, 13, 
3 1 ImagenesCaras/s14/2.pgm, 12, 
3 1 ImagenesCaras/s15/2.pgm, 15, 
3 1 ImagenesCaras/s16/2.pgm, 2, 
3 1 ImagenesCaras/s17/2.pgm, 3, 
3 1 ImagenesCaras/s18/2.pgm, 18, 
3 1 ImagenesCaras/s19/2.pgm, 1, 
3 1 ImagenesCaras/s20/2.pgm, 20, 
3 1 ImagenesCaras/s21/2.pgm, 30, 
3 1 ImagenesCaras/s22/2.pgm, 38, 
3 1 ImagenesCaras/s23/2.pgm, 9, 
3 1 ImagenesCaras/s24/2.pgm, 9, 
3 1 ImagenesCaras/s25/2.pgm, 2, 
3 1 ImagenesCaras/s26/2.pgm, 26, 
3 1 ImagenesCaras/s27/2.pgm, 1, 
3 1 ImagenesCaras/s28/2.pgm, 2, 
3 1 ImagenesCaras/s29/2.pgm, 29, 
3 1 ImagenesCaras/s30/2.pgm, 20, 
3 1 ImagenesCaras/s31/2.pgm, 9, 
3 1 ImagenesCaras/s32/2.pgm, 1, 
3 1 ImagenesCaras/s33/2.pgm, 33, 
3 1 ImagenesCaras/s34/2.pgm, 38, 
3 1 ImagenesCaras/s35/2.pgm, 7, 
3 1 ImagenesCaras/s36/2.pgm, 11, 
3 1 ImagenesCaras/s37/2.pgm, 16, 
3 1 ImagenesCaras/s38/2.pgm, 24, 
3 1 ImagenesCaras/s39/2.pgm, 39, 
3 1 ImagenesCaras/s40/2.pgm, 3, 
3 1 ImagenesCaras/s41/2.pgm, 13, 
5 1 ImagenesCaras/s1/2.pgm, 1, 
5 1 ImagenesCaras/s2/2.pgm, 2, 
5 1 ImagenesCaras/s3/2.pgm, 6, 
5 1 ImagenesCaras/s4/2.pgm, 6, 
5 1 ImagenesCaras/s5/2.pgm, 5, 
5 1 ImagenesCaras/s6/2.pgm, 9, 
5 1 ImagenesCaras/s7/2.pgm, 7, 
5 1 ImagenesCaras/s8/2.pgm, 6, 
5 1 ImagenesCaras/s9/2.pgm, 38, 
5 1 ImagenesCaras/s10/2.pgm, 30, 
5 1 ImagenesCaras/s11/2.pgm, 9, 
5 1 ImagenesCaras/s12/2.pgm, 12, 
5 1 ImagenesCaras/s13/2.pgm, 13, 
5 1 ImagenesCaras/s14/2.pgm, 5, 
5 1 ImagenesCaras/s15/2.pgm, 7, 
5 1 ImagenesCaras/s16/2.pgm, 2, 
5 1 ImagenesCaras/s17/2.pgm, 3, 
5 1 ImagenesCaras/s18/2.pgm, 1, 
5 1 ImagenesCaras/s19/2.pgm, 1, 
5 1 ImagenesCaras/s20/2.pgm, 20, 
5 1 ImagenesCaras/s21/2.pgm, 30, 
5 1 ImagenesCaras/s22/2.pgm, 24, 
5 1 ImagenesCaras/s23/2.pgm, 23, 
5 1 ImagenesCaras/s24/2.pgm, 23, 
5 1 ImagenesCaras/s25/2.pgm, 14, 
5 1 ImagenesCaras/s26/2.pgm, 26, 
5 1 ImagenesCaras/s27/2.pgm, 1, 
5 1 ImagenesCaras/s28/2.pgm, 2, 
5 1 ImagenesCaras/s29/2.pgm, 29, 
5 1 ImagenesCaras/s30/2.pgm, 20, 
5 1 ImagenesCaras/s31/2.pgm, 9, 
5 1 ImagenesCaras/s32/2.pgm, 1, 
5 1 ImagenesCaras/s33/2.pgm, 33, 
5 1 ImagenesCaras/s34/2.pgm, 38, 
5 1 ImagenesCaras/s35/2.pgm, 4, 
5 1 ImagenesCaras/s36/2.pgm, 38, 
5 1 ImagenesCaras/s37/2.pgm, 16, 
5 1 ImagenesCaras/s38/2.pgm, 24, 
5 1 ImagenesCaras/s39/2.pgm, 33, 
5 1 ImagenesCaras/s40/2.pgm, 16, 
5 1 ImagenesCaras/s41/2.pgm, 13, 
7 1 ImagenesCaras/s1/2.pgm, 1, 
7 1 ImagenesCaras/s2/2.pgm, 8, 
7 1 ImagenesCaras/s3/2.pgm, 6, 
7 1 ImagenesCaras/s4/2.pgm, 6, 
7 1 ImagenesCaras/s5/2.pgm, 28, 
7 1 ImagenesCaras/s6/2.pgm, 9, 
7 1 ImagenesCaras/s7/2.pgm, 17, 
7 1 ImagenesCaras/s8/2.pgm, 6, 
7 1 ImagenesCaras/s9/2.pgm, 38, 
7 1 ImagenesCaras/s10/2.pgm, 30, 
7 1 ImagenesCaras/s11/2.pgm, 9, 
7 1 ImagenesCaras/s12/2.pgm, 12, 
7 1 ImagenesCaras/s13/2.pgm, 13, 
7 1 ImagenesCaras/s14/2.pgm, 12, 
7 1 ImagenesCaras/s15/2.pgm, 7, 
7 1 ImagenesCaras/s16/2.pgm, 2, 
7 1 ImagenesCaras/s17/2.pgm, 3, 
7 1 ImagenesCaras/s18/2.pgm, 1, 
7 1 ImagenesCaras/s19/2.pgm, 37, 
7 1 ImagenesCaras/s20/2.pgm, 20, 
7 1 ImagenesCaras/s21/2.pgm, 30, 
7 1 ImagenesCaras/s22/2.pgm, 24, 
7 1 ImagenesCaras/s23/2.pgm, 9, 
7 1 ImagenesCaras/s24/2.pgm, 23, 
7 1 ImagenesCaras/s25/2.pgm, 2, 
7 1 ImagenesCaras/s26/2.pgm, 26, 
7 1 ImagenesCaras/s27/2.pgm, 18, 
7 1 ImagenesCaras/s28/2.pgm, 5, 
7 1 ImagenesCaras/s29/2.pgm, 39, 
7 1 ImagenesCaras/s30/2.pgm, 33, 
7 1 ImagenesCaras/s31/2.pgm, 9, 
7 1 ImagenesCaras/s32/2.pgm, 1, 
7 1 ImagenesCaras/s33/2.pgm, 33, 
7 1 ImagenesCaras/s34/2.pgm, 17, 
7 1 ImagenesCaras/s35/2.pgm, 4, 
7 1 ImagenesCaras/s36/2.pgm, 38, 
7 1 ImagenesCaras/s37/2.pgm, 12, 
7 1 ImagenesCaras/s38/2.pgm, 21, 
7 1 ImagenesCaras/s39/2.pgm, 39, 
7 1 ImagenesCaras/s40/2.pgm, 12, 
7 1 ImagenesCaras/s41/2.pgm, 41, 
1 2 ImagenesCaras/s1/2.pgm, 1, 
1 2 ImagenesCaras/s2/2.pgm, 11, 
1 2 ImagenesCaras/s3/2.pgm, 21, 
1 2 ImagenesCaras/s4/2.pgm, 20, 
1 2 ImagenesCaras/s5/2.pgm, 5, 
1 2 ImagenesCaras/s6/2.pgm, 6, 
1 2 ImagenesCaras/s7/2.pgm, 41, 
1 2 ImagenesCaras/s8/2.pgm, 32, 
1 2 ImagenesCaras/s9/2.pgm, 25, 
1 2 ImagenesCaras/s10/2.pgm, 7, 
1 2 ImagenesCaras/s11/2.pgm, 15, 
1 2 ImagenesCaras/s12/2.pgm, 26, 
1 2 ImagenesCaras/s13/2.pgm, 25, 
1 2 ImagenesCaras/s14/2.pgm, 14, 
1 2 ImagenesCaras/s15/2.pgm, 13, 
1 2 ImagenesCaras/s16/2.pgm, 36, 
1 2 ImagenesCaras/s17/2.pgm, 7, 
1 2 ImagenesCaras/s18/2.pgm, 18, 
1 2 ImagenesCaras/s19/2.pgm, 19, 
1 2 ImagenesCaras/s20/2.pgm, 30, 
1 2 ImagenesCaras/s21/2.pgm, 15, 
1 2 ImagenesCaras/s22/2.pgm, 37, 
1 2 ImagenesCaras/s23/2.pgm, 23, 
1 2 ImagenesCaras/s24/2.pgm, 24, 
1 2 ImagenesCaras/s25/2.pgm, 18, 
1 2 ImagenesCaras/s26/2.pgm, 15, 
1 2 ImagenesCaras/s27/2.pgm, 19, 
1 2 ImagenesCaras/s28/2.pgm, 19, 
1 2 ImagenesCaras/s29/2.pgm, 35, 
1 2 ImagenesCaras/s30/2.pgm, 33, 
1 2 ImagenesCaras/s31/2.pgm, 28, 
1 2 ImagenesCaras/s32/2.pgm, 32, 
1 2 ImagenesCaras/s33/2.pgm, 33, 
1 2 ImagenesCaras/s34/2.pgm, 34, 
1 2 ImagenesCaras/s35/2.pgm, 15, 
1 2 ImagenesCaras/s36/2.pgm, 20, 
1 2 ImagenesCaras/s37/2.pgm, 37, 
1 2 ImagenesCaras/s38/2.pgm, 38, 
1 2 ImagenesCaras/s39/2.pgm, 39, 
1 2 ImagenesCaras/s40/2.pgm, 40, 
1 2 ImagenesCaras/s41/2.pgm, 3, 
2 2 ImagenesCaras/s1/2.pgm, 1, 
2 2 ImagenesCaras/s2/2.pgm, 2, 
2 2 ImagenesCaras/s3/2.pgm, 21, 
2 2 ImagenesCaras/s4/2.pgm, 20, 
2 2 ImagenesCaras/s5/2.pgm, 5, 
2 2 ImagenesCaras/s6/2.pgm, 6, 
2 2 ImagenesCaras/s7/2.pgm, 32, 
2 2 ImagenesCaras/s8/2.pgm, 32, 
2 2 ImagenesCaras/s9/2.pgm, 9, 
2 2 ImagenesCaras/s10/2.pgm, 7, 
2 2 ImagenesCaras/s11/2.pgm, 2, 
2 2 ImagenesCaras/s12/2.pgm, 21, 
2 2 ImagenesCaras/s13/2.pgm, 25, 
2 2 ImagenesCaras/s14/2.pgm, 14, 
2 2 ImagenesCaras/s15/2.pgm, 13, 
2 2 ImagenesCaras/s16/2.pgm, 36, 
2 2 ImagenesCaras/s17/2.pgm, 7, 
2 2 ImagenesCaras/s18/2.pgm, 18, 
2 2 ImagenesCaras/s19/2.pgm, 19, 
2 2 ImagenesCaras/s20/2.pgm, 4, 
2 2 ImagenesCaras/s21/2.pgm, 15, 
2 2 ImagenesCaras/s22/2.pgm, 34, 
2 2 ImagenesCaras/s23/2.pgm, 1, 
2 2 ImagenesCaras/s24/2.pgm, 24, 
2 2 ImagenesCaras/s25/2.pgm, 1, 
2 2 ImagenesCaras/s26/2.pgm, 15, 
2 2 ImagenesCaras/s27/2.pgm, 19, 
2 2 ImagenesCaras/s28/2.pgm, 19, 
2 2 ImagenesCaras/s29/2.pgm, 26, 
2 2 ImagenesCaras/s30/2.pgm, 4, 
2 2 ImagenesCaras/s31/2.pgm, 28, 
2 2 ImagenesCaras/s32/2.pgm, 28, 
2 2 ImagenesCaras/s33/2.pgm, 28, 
2 2 ImagenesCaras/s34/2.pgm, 34, 
2 2 ImagenesCaras/s35/2.pgm, 13, 
2 2 ImagenesCaras/s36/2.pgm, 7, 
2 2 ImagenesCaras/s37/2.pgm, 34, 
2 2 ImagenesCaras/s38/2.pgm, 1, 
2 2 ImagenesCaras/s39/2.pgm, 39, 
2 2 ImagenesCaras/s40/2.pgm, 5, 
2 2 ImagenesCaras/s41/2.pgm, 3, 
3 2 ImagenesCaras/s1/2.pgm, 1, 
3 2 ImagenesCaras/s2/2.pgm, 11, 
3 2 ImagenesCaras/s3/2.pgm, 21, 
3 2 ImagenesCaras/s4/2.pgm, 20, 
3 2 ImagenesCaras/s5/2.pgm, 5, 
3 2 ImagenesCaras/s6/2.pgm, 6, 
3 2 ImagenesCaras/s7/2.pgm, 8, 
3 2 ImagenesCaras/s8/2.pgm, 32, 
3 2 ImagenesCaras/s9/2.pgm, 25, 
3 2 ImagenesCaras/s10/2.pgm, 10, 
3 2 ImagenesCaras/s11/2.pgm, 2, 
3 2 ImagenesCaras/s12/2.pgm, 12, 
3 2 ImagenesCaras/s13/2.pgm, 25, 
3 2 ImagenesCaras/s14/2.pgm, 14, 
3 2 ImagenesCaras/s15/2.pgm, 13, 
3 2 ImagenesCaras/s16/2.pgm, 36, 
3 2 ImagenesCaras/s17/2.pgm, 7, 
3 2 ImagenesCaras/s18/2.pgm, 18, 
3 2 ImagenesCaras/s19/2.pgm, 19, 
3 2 ImagenesCaras/s20/2.pgm, 4, 
3 2 ImagenesCaras/s21/2.pgm, 12, 
3 2 ImagenesCaras/s22/2.pgm, 37, 
3 2 ImagenesCaras/s23/2.pgm, 23, 
3 2 ImagenesCaras/s24/2.pgm, 24, 
3 2 ImagenesCaras/s25/2.pgm, 1, 
3 2 ImagenesCaras/s26/2.pgm, 13, 
3 2 ImagenesCaras/s27/2.pgm, 19, 
3 2 ImagenesCaras/s28/2.pgm, 19, 
3 2 ImagenesCaras/s29/2.pgm, 15, 
3 2 ImagenesCaras/s30/2.pgm, 4, 
3 2 ImagenesCaras/s31/2.pgm, 28, 
3 2 ImagenesCaras/s32/2.pgm, 32, 
3 2 ImagenesCaras/s33/2.pgm, 33, 
3 2 ImagenesCaras/s34/2.pgm, 37, 
3 2 ImagenesCaras/s35/2.pgm, 13, 
3 2 ImagenesCaras/s36/2.pgm, 7, 
3 2 ImagenesCaras/s37/2.pgm, 37, 
3 2 ImagenesCaras/s38/2.pgm, 1, 
3 2 ImagenesCaras/s39/2.pgm, 39, 
3 2 ImagenesCaras/s40/2.pgm, 1, 
3 2 ImagenesCaras/s41/2.pgm, 29, 
5 2 ImagenesCaras/s1/2.pgm, 1, 
5 2 ImagenesCaras/s2/2.pgm, 11, 
5 2 ImagenesCaras/s3/2.pgm, 21, 
5 2 ImagenesCaras/s4/2.pgm, 20, 
5 2 ImagenesCaras/s5/2.pgm, 5, 
5 2 ImagenesCaras/s6/2.pgm, 5, 
5 2 ImagenesCaras/s7/2.pgm, 41, 
5 2 ImagenesCaras/s8/2.pgm, 32, 
5 2 ImagenesCaras/s9/2.pgm, 25, 
5 2 ImagenesCaras/s10/2.pgm, 10, 
5 2 ImagenesCaras/s11/2.pgm, 2, 
5 2 ImagenesCaras/s12/2.pgm, 12, 
5 2 ImagenesCaras/s13/2.pgm, 13, 
5 2 ImagenesCaras/s14/2.pgm, 14, 
5 2 ImagenesCaras/s15/2.pgm, 13, 
5 2 ImagenesCaras/s16/2.pgm, 16, 
5 2 ImagenesCaras/s17/2.pgm, 7, 
5 2 ImagenesCaras/s18/2.pgm, 25, 
5 2 ImagenesCaras/s19/2.pgm, 19, 
5 2 ImagenesCaras/s20/2.pgm, 30, 
5 2 ImagenesCaras/s21/2.pgm, 3, 
5 2 ImagenesCaras/s22/2.pgm, 22, 
5 2 ImagenesCaras/s23/2.pgm, 23, 
5 2 ImagenesCaras/s24/2.pgm, 24, 
5 2 ImagenesCaras/s25/2.pgm, 1, 
5 2 ImagenesCaras/s26/2.pgm, 13, 
5 2 ImagenesCaras/s27/2.pgm, 19, 
5 2 ImagenesCaras/s28/2.pgm, 19, 
5 2 ImagenesCaras/s29/2.pgm, 15, 
5 2 ImagenesCaras/s30/2.pgm, 30, 
5 2 ImagenesCaras/s31/2.pgm, 28, 
5 2 ImagenesCaras/s32/2.pgm, 32, 
5 2 ImagenesCaras/s33/2.pgm, 33, 
5 2 ImagenesCaras/s34/2.pgm, 37, 
5 2 ImagenesCaras/s35/2.pgm, 13, 
5 2 ImagenesCaras/s36/2.pgm, 7, 
5 2 ImagenesCaras/s37/2.pgm, 37, 
5 2 ImagenesCaras/s38/2.pgm, 18, 
5 2 ImagenesCaras/s39/2.pgm, 39, 
5 2 ImagenesCaras/s40/2.pgm, 5, 
5 2 ImagenesCaras/s41/2.pgm, 29, 
7 2 ImagenesCaras/s1/2.pgm, 26, 
7 2 ImagenesCaras/s2/2.pgm, 2, 
7 2 ImagenesCaras/s3/2.pgm, 21, 
7 2 ImagenesCaras/s4/2.pgm, 20, 
7 2 ImagenesCaras/s5/2.pgm, 5, 
7 2 ImagenesCaras/s6/2.pgm, 5, 
7 2 ImagenesCaras/s7/2.pgm, 41, 
7 2 ImagenesCaras/s8/2.pgm, 32, 
7 2 ImagenesCaras/s9/2.pgm, 25, 
7 2 ImagenesCaras/s10/2.pgm, 4, 
7 2 ImagenesCaras/s11/2.pgm, 2, 
7 2 ImagenesCaras/s12/2.pgm, 21, 
7 2 ImagenesCaras/s13/2.pgm, 13, 
7 2 ImagenesCaras/s14/2.pgm, 14, 
7 2 ImagenesCaras/s15/2.pgm, 13, 
7 2 ImagenesCaras/s16/2.pgm, 24, 
7 2 ImagenesCaras/s17/2.pgm, 36, 
7 2 ImagenesCaras/s18/2.pgm, 25, 
7 2 ImagenesCaras/s19/2.pgm, 19, 
7 2 ImagenesCaras/s20/2.pgm, 4, 
7 2 ImagenesCaras/s21/2.pgm, 15, 
7 2 ImagenesCaras/s22/2.pgm, 22, 
7 2 ImagenesCaras/s23/2.pgm, 23, 
7 2 ImagenesCaras/s24/2.pgm, 24, 
7 2 ImagenesCaras/s25/2.pgm, 31, 
7 2 ImagenesCaras/s26/2.pgm, 13, 
7 2 ImagenesCaras/s27/2.pgm, 27, 
7 2 ImagenesCaras/s28/2.pgm, 19, 
7 2 ImagenesCaras/s29/2.pgm, 3, 
7 2 ImagenesCaras/s30/2.pgm, 4, 
7 2 ImagenesCaras/s31/2.pgm, 28, 
7 2 ImagenesCaras/s32/2.pgm, 32, 
7 2 ImagenesCaras/s33/2.pgm, 33, 
7 2 ImagenesCaras/s34/2.pgm, 37, 
7 2 ImagenesCaras/s35/2.pgm, 13, 
7 2 ImagenesCaras/s36/2.pgm, 7, 
7 2 ImagenesCaras/s37/2.pgm, 37, 
7 2 ImagenesCaras/s38/2.pgm, 18, 
7 2 ImagenesCaras/s39/2.pgm, 39, 
7 2 ImagenesCaras/s40/2.pgm, 5, 
7 2 ImagenesCaras/s41/2.pgm, 3, 
1 5 ImagenesCaras/s1/2.pgm, 1, 
1 5 ImagenesCaras/s2/2.pgm, 2, 
1 5 ImagenesCaras/s3/2.pgm, 3, 
1 5 ImagenesCaras/s4/2.pgm, 4, 
1 5 ImagenesCaras/s5/2.pgm, 5, 
1 5 ImagenesCaras/s6/2.pgm, 6, 
1 5 ImagenesCaras/s7/2.pgm, 13, 
1 5 ImagenesCaras/s8/2.pgm, 8, 
1 5 ImagenesCaras/s9/2.pgm, 9, 
1 5 ImagenesCaras/s10/2.pgm, 10, 
1 5 ImagenesCaras/s11/2.pgm, 11, 
1 5 ImagenesCaras/s12/2.pgm, 12, 
1 5 ImagenesCaras/s13/2.pgm, 28, 
1 5 ImagenesCaras/s14/2.pgm, 14, 
1 5 ImagenesCaras/s15/2.pgm, 15, 
1 5 ImagenesCaras/s16/2.pgm, 18, 
1 5 ImagenesCaras/s17/2.pgm, 17, 
1 5 ImagenesCaras/s18/2.pgm, 18, 
1 5 ImagenesCaras/s19/2.pgm, 19, 
1 5 ImagenesCaras/s20/2.pgm, 20, 
1 5 ImagenesCaras/s21/2.pgm, 21, 
1 5 ImagenesCaras/s22/2.pgm, 22, 
1 5 ImagenesCaras/s23/2.pgm, 23, 
1 5 ImagenesCaras/s24/2.pgm, 24, 
1 5 ImagenesCaras/s25/2.pgm, 25, 
1 5 ImagenesCaras/s26/2.pgm, 12, 
1 5 ImagenesCaras/s27/2.pgm, 27, 
1 5 ImagenesCaras/s28/2.pgm, 28, 
1 5 ImagenesCaras/s29/2.pgm, 29, 
1 5 ImagenesCaras/s30/2.pgm, 30, 
1 5 ImagenesCaras/s31/2.pgm, 31, 
1 5 ImagenesCaras/s32/2.pgm, 32, 
1 5 ImagenesCaras/s33/2.pgm, 33, 
1 5 ImagenesCaras/s34/2.pgm, 34, 
1 5 ImagenesCaras/s35/2.pgm, 30, 
1 5 ImagenesCaras/s36/2.pgm, 18, 
1 5 ImagenesCaras/s37/2.pgm, 40, 
1 5 ImagenesCaras/s38/2.pgm, 38, 
1 5 ImagenesCaras/s39/2.pgm, 39, 
1 5 ImagenesCaras/s40/2.pgm, 21, 
1 5 ImagenesCaras/s41/2.pgm, 6, 
2 5 ImagenesCaras/s1/2.pgm, 1, 
2 5 ImagenesCaras/s2/2.pgm, 2, 
2 5 ImagenesCaras/s3/2.pgm, 3, 
2 5 ImagenesCaras/s4/2.pgm, 4, 
2 5 ImagenesCaras/s5/2.pgm, 2, 
2 5 ImagenesCaras/s6/2.pgm, 6, 
2 5 ImagenesCaras/s7/2.pgm, 7, 
2 5 ImagenesCaras/s8/2.pgm, 8, 
2 5 ImagenesCaras/s9/2.pgm, 9, 
2 5 ImagenesCaras/s10/2.pgm, 10, 
2 5 ImagenesCaras/s11/2.pgm, 11, 
2 5 ImagenesCaras/s12/2.pgm, 12, 
2 5 ImagenesCaras/s13/2.pgm, 13, 
2 5 ImagenesCaras/s14/2.pgm, 14, 
2 5 ImagenesCaras/s15/2.pgm, 15, 
2 5 ImagenesCaras/s16/2.pgm, 18, 
2 5 ImagenesCaras/s17/2.pgm, 17, 
2 5 ImagenesCaras/s18/2.pgm, 18, 
2 5 ImagenesCaras/s19/2.pgm, 19, 
2 5 ImagenesCaras/s20/2.pgm, 20, 
2 5 ImagenesCaras/s21/2.pgm, 12, 
2 5 ImagenesCaras/s22/2.pgm, 22, 
2 5 ImagenesCaras/s23/2.pgm, 23, 
2 5 ImagenesCaras/s24/2.pgm, 24, 
2 5 ImagenesCaras/s25/2.pgm, 25, 
2 5 ImagenesCaras/s26/2.pgm, 12, 
2 5 ImagenesCaras/s27/2.pgm, 15, 
2 5 ImagenesCaras/s28/2.pgm, 13, 
2 5 ImagenesCaras/s29/2.pgm, 22, 
2 5 ImagenesCaras/s30/2.pgm, 27, 
2 5 ImagenesCaras/s31/2.pgm, 31, 
2 5 ImagenesCaras/s32/2.pgm, 32, 
2 5 ImagenesCaras/s33/2.pgm, 33, 
2 5 ImagenesCaras/s34/2.pgm, 34, 
2 5 ImagenesCaras/s35/2.pgm, 30, 
2 5 ImagenesCaras/s36/2.pgm, 5, 
2 5 ImagenesCaras/s37/2.pgm, 21, 
2 5 ImagenesCaras/s38/2.pgm, 38, 
2 5 ImagenesCaras/s39/2.pgm, 39, 
2 5 ImagenesCaras/s40/2.pgm, 21, 
2 5 ImagenesCaras/s41/2.pgm, 6, 
3 5 ImagenesCaras/s1/2.pgm, 1, 
3 5 ImagenesCaras/s2/2.pgm, 2, 
3 5 ImagenesCaras/s3/2.pgm, 3, 
3 5 ImagenesCaras/s4/2.pgm, 4, 
3 5 ImagenesCaras/s5/2.pgm, 2, 
3 5 ImagenesCaras/s6/2.pgm, 6, 
3 5 ImagenesCaras/s7/2.pgm, 7, 
3 5 ImagenesCaras/s8/2.pgm, 8, 
3 5 ImagenesCaras/s9/2.pgm, 9, 
3 5 ImagenesCaras/s10/2.pgm, 10, 
3 5 ImagenesCaras/s11/2.pgm, 8, 
3 5 ImagenesCaras/s12/2.pgm, 12, 
3 5 ImagenesCaras/s13/2.pgm, 28, 
3 5 ImagenesCaras/s14/2.pgm, 14, 
3 5 ImagenesCaras/s15/2.pgm, 15, 
3 5 ImagenesCaras/s16/2.pgm, 20, 
3 5 ImagenesCaras/s17/2.pgm, 17, 
3 5 ImagenesCaras/s18/2.pgm, 18, 
3 5 ImagenesCaras/s19/2.pgm, 30, 
3 5 ImagenesCaras/s20/2.pgm, 20, 
3 5 ImagenesCaras/s21/2.pgm, 12, 
3 5 ImagenesCaras/s22/2.pgm, 22, 
3 5 ImagenesCaras/s23/2.pgm, 13, 
3 5 ImagenesCaras/s24/2.pgm, 24, 
3 5 ImagenesCaras/s25/2.pgm, 25, 
3 5 ImagenesCaras/s26/2.pgm, 17, 
