1 1 ImagenesCaras/s12/4.pgm, 12, 
1 1 ImagenesCaras/s13/4.pgm, 18, 
1 1 ImagenesCaras/s14/4.pgm, 25, 
1 1 ImagenesCaras/s15/4.pgm, 35, 
1 1 ImagenesCaras/s16/4.pgm, 41, 
1 1 ImagenesCaras/s17/4.pgm, 20, 
1 1 ImagenesCaras/s18/4.pgm, 41, 
1 1 ImagenesCaras/s19/4.pgm, 18, 
1 1 ImagenesCaras/s20/4.pgm, 29, 
1 1 ImagenesCaras/s21/4.pgm, 29, 
1 1 ImagenesCaras/s22/4.pgm, 10, 
1 1 ImagenesCaras/s23/4.pgm, 34, 
1 1 ImagenesCaras/s24/4.pgm, 34, 
1 1 ImagenesCaras/s25/4.pgm, 37, 
1 1 ImagenesCaras/s26/4.pgm, 12, 
1 1 ImagenesCaras/s27/4.pgm, 19, 
1 1 ImagenesCaras/s28/4.pgm, 40, 
1 1 ImagenesCaras/s29/4.pgm, 31, 
1 1 ImagenesCaras/s30/4.pgm, 39, 
1 1 ImagenesCaras/s31/4.pgm, 14, 
1 1 ImagenesCaras/s32/4.pgm, 1, 
1 1 ImagenesCaras/s33/4.pgm, 33, 
1 1 ImagenesCaras/s34/4.pgm, 17, 
1 1 ImagenesCaras/s35/4.pgm, 4, 
1 1 ImagenesCaras/s36/4.pgm, 9, 
1 1 ImagenesCaras/s37/4.pgm, 12, 
1 1 ImagenesCaras/s38/4.pgm, 9, 
1 1 ImagenesCaras/s39/4.pgm, 30, 
1 1 ImagenesCaras/s40/4.pgm, 25, 
1 1 ImagenesCaras/s41/4.pgm, 16, 
2 1 ImagenesCaras/s1/3.pgm, 18, 
2 1 ImagenesCaras/s2/3.pgm, 14, 
2 1 ImagenesCaras/s3/3.pgm, 3, 
2 1 ImagenesCaras/s4/3.pgm, 6, 
2 1 ImagenesCaras/s5/3.pgm, 26, 
2 1 ImagenesCaras/s6/3.pgm, 11, 
2 1 ImagenesCaras/s7/3.pgm, 15, 
2 1 ImagenesCaras/s8/3.pgm, 8, 
2 1 ImagenesCaras/s9/3.pgm, 17, 
2 1 ImagenesCaras/s10/3.pgm, 10, 
2 1 ImagenesCaras/s11/3.pgm, 35, 
2 1 ImagenesCaras/s12/3.pgm, 12, 
2 1 ImagenesCaras/s13/3.pgm, 41, 
2 1 ImagenesCaras/s14/3.pgm, 12, 
2 1 ImagenesCaras/s15/3.pgm, 8, 
2 1 ImagenesCaras/s16/3.pgm, 2, 
2 1 ImagenesCaras/s17/3.pgm, 35, 
2 1 ImagenesCaras/s18/3.pgm, 18, 
2 1 ImagenesCaras/s19/3.pgm, 13, 
2 1 ImagenesCaras/s20/3.pgm, 10, 
2 1 ImagenesCaras/s21/3.pgm, 10, 
2 1 ImagenesCaras/s22/3.pgm, 21, 
2 1 ImagenesCaras/s23/3.pgm, 10, 
2 1 ImagenesCaras/s24/3.pgm, 24, 
2 1 ImagenesCaras/s25/3.pgm, 32, 
2 1 ImagenesCaras/s26/3.pgm, 5, 
2 1 ImagenesCaras/s27/3.pgm, 19, 
2 1 ImagenesCaras/s28/3.pgm, 12, 
2 1 ImagenesCaras/s29/3.pgm, 30, 
2 1 ImagenesCaras/s30/3.pgm, 20, 
2 1 ImagenesCaras/s31/3.pgm, 8, 
2 1 ImagenesCaras/s32/3.pgm, 18, 
2 1 ImagenesCaras/s33/3.pgm, 30, 
2 1 ImagenesCaras/s34/3.pgm, 11, 
2 1 ImagenesCaras/s35/3.pgm, 3, 
2 1 ImagenesCaras/s36/3.pgm, 9, 
2 1 ImagenesCaras/s37/3.pgm, 26, 
2 1 ImagenesCaras/s38/3.pgm, 34, 
2 1 ImagenesCaras/s39/3.pgm, 29, 
2 1 ImagenesCaras/s40/3.pgm, 2, 
2 1 ImagenesCaras/s41/3.pgm, 13, 
2 1 ImagenesCaras/s1/4.pgm, 13, 
2 1 ImagenesCaras/s2/4.pgm, 36, 
2 1 ImagenesCaras/s3/4.pgm, 19, 
2 1 ImagenesCaras/s4/4.pgm, 27, 
2 1 ImagenesCaras/s5/4.pgm, 16, 
2 1 ImagenesCaras/s6/4.pgm, 3, 
2 1 ImagenesCaras/s7/4.pgm, 15, 
2 1 ImagenesCaras/s8/4.pgm, 7, 
2 1 ImagenesCaras/s9/4.pgm, 6, 
2 1 ImagenesCaras/s10/4.pgm, 22, 
2 1 ImagenesCaras/s11/4.pgm, 2, 
2 1 ImagenesCaras/s12/4.pgm, 2, 
2 1 ImagenesCaras/s13/4.pgm, 1, 
2 1 ImagenesCaras/s14/4.pgm, 14, 
2 1 ImagenesCaras/s15/4.pgm, 35, 
2 1 ImagenesCaras/s16/4.pgm, 16, 
2 1 ImagenesCaras/s17/4.pgm, 6, 
2 1 ImagenesCaras/s18/4.pgm, 1, 
2 1 ImagenesCaras/s19/4.pgm, 18, 
2 1 ImagenesCaras/s20/4.pgm, 29, 
2 1 ImagenesCaras/s21/4.pgm, 24, 
2 1 ImagenesCaras/s22/4.pgm, 10, 
2 1 ImagenesCaras/s23/4.pgm, 34, 
2 1 ImagenesCaras/s24/4.pgm, 7, 
2 1 ImagenesCaras/s25/4.pgm, 16, 
2 1 ImagenesCaras/s26/4.pgm, 12, 
2 1 ImagenesCaras/s27/4.pgm, 19, 
2 1 ImagenesCaras/s28/4.pgm, 25, 
2 1 ImagenesCaras/s29/4.pgm, 29, 
2 1 ImagenesCaras/s30/4.pgm, 39, 
2 1 ImagenesCaras/s31/4.pgm, 14, 
2 1 ImagenesCaras/s32/4.pgm, 1, 
2 1 ImagenesCaras/s33/4.pgm, 33, 
2 1 ImagenesCaras/s34/4.pgm, 17, 
2 1 ImagenesCaras/s35/4.pgm, 4, 
2 1 ImagenesCaras/s36/4.pgm, 9, 
2 1 ImagenesCaras/s37/4.pgm, 2, 
2 1 ImagenesCaras/s38/4.pgm, 7, 
2 1 ImagenesCaras/s39/4.pgm, 30, 
2 1 ImagenesCaras/s40/4.pgm, 11, 
2 1 ImagenesCaras/s41/4.pgm, 16, 
3 1 ImagenesCaras/s1/3.pgm, 1, 
3 1 ImagenesCaras/s2/3.pgm, 14, 
3 1 ImagenesCaras/s3/3.pgm, 3, 
3 1 ImagenesCaras/s4/3.pgm, 6, 
3 1 ImagenesCaras/s5/3.pgm, 26, 
3 1 ImagenesCaras/s6/3.pgm, 15, 
3 1 ImagenesCaras/s7/3.pgm, 15, 
3 1 ImagenesCaras/s8/3.pgm, 8, 
3 1 ImagenesCaras/s9/3.pgm, 9, 
3 1 ImagenesCaras/s10/3.pgm, 10, 
3 1 ImagenesCaras/s11/3.pgm, 15, 
3 1 ImagenesCaras/s12/3.pgm, 12, 
3 1 ImagenesCaras/s13/3.pgm, 41, 
3 1 ImagenesCaras/s14/3.pgm, 12, 
3 1 ImagenesCaras/s15/3.pgm, 8, 
3 1 ImagenesCaras/s16/3.pgm, 2, 
3 1 ImagenesCaras/s17/3.pgm, 15, 
3 1 ImagenesCaras/s18/3.pgm, 1, 
3 1 ImagenesCaras/s19/3.pgm, 13, 
3 1 ImagenesCaras/s20/3.pgm, 10, 
3 1 ImagenesCaras/s21/3.pgm, 10, 
3 1 ImagenesCaras/s22/3.pgm, 21, 
3 1 ImagenesCaras/s23/3.pgm, 10, 
3 1 ImagenesCaras/s24/3.pgm, 24, 
3 1 ImagenesCaras/s25/3.pgm, 19, 
3 1 ImagenesCaras/s26/3.pgm, 5, 
3 1 ImagenesCaras/s27/3.pgm, 5, 
3 1 ImagenesCaras/s28/3.pgm, 12, 
3 1 ImagenesCaras/s29/3.pgm, 29, 
3 1 ImagenesCaras/s30/3.pgm, 20, 
3 1 ImagenesCaras/s31/3.pgm, 8, 
3 1 ImagenesCaras/s32/3.pgm, 18, 
3 1 ImagenesCaras/s33/3.pgm, 33, 
3 1 ImagenesCaras/s34/3.pgm, 11, 
3 1 ImagenesCaras/s35/3.pgm, 3, 
3 1 ImagenesCaras/s36/3.pgm, 9, 
3 1 ImagenesCaras/s37/3.pgm, 1, 
3 1 ImagenesCaras/s38/3.pgm, 11, 
3 1 ImagenesCaras/s39/3.pgm, 29, 
3 1 ImagenesCaras/s40/3.pgm, 2, 
3 1 ImagenesCaras/s41/3.pgm, 13, 
3 1 ImagenesCaras/s1/4.pgm, 13, 
3 1 ImagenesCaras/s2/4.pgm, 27, 
3 1 ImagenesCaras/s3/4.pgm, 19, 
3 1 ImagenesCaras/s4/4.pgm, 3, 
3 1 ImagenesCaras/s5/4.pgm, 16, 
3 1 ImagenesCaras/s6/4.pgm, 3, 
3 1 ImagenesCaras/s7/4.pgm, 15, 
3 1 ImagenesCaras/s8/4.pgm, 6, 
3 1 ImagenesCaras/s9/4.pgm, 6, 
3 1 ImagenesCaras/s10/4.pgm, 21, 
3 1 ImagenesCaras/s11/4.pgm, 2, 
3 1 ImagenesCaras/s12/4.pgm, 2, 
3 1 ImagenesCaras/s13/4.pgm, 1, 
3 1 ImagenesCaras/s14/4.pgm, 1, 
3 1 ImagenesCaras/s15/4.pgm, 9, 
3 1 ImagenesCaras/s16/4.pgm, 41, 
3 1 ImagenesCaras/s17/4.pgm, 6, 
3 1 ImagenesCaras/s18/4.pgm, 1, 
3 1 ImagenesCaras/s19/4.pgm, 1, 
3 1 ImagenesCaras/s20/4.pgm, 22, 
3 1 ImagenesCaras/s21/4.pgm, 24, 
3 1 ImagenesCaras/s22/4.pgm, 10, 
3 1 ImagenesCaras/s23/4.pgm, 21, 
3 1 ImagenesCaras/s24/4.pgm, 7, 
3 1 ImagenesCaras/s25/4.pgm, 16, 
3 1 ImagenesCaras/s26/4.pgm, 12, 
3 1 ImagenesCaras/s27/4.pgm, 19, 
3 1 ImagenesCaras/s28/4.pgm, 2, 
3 1 ImagenesCaras/s29/4.pgm, 21, 
3 1 ImagenesCaras/s30/4.pgm, 39, 
3 1 ImagenesCaras/s31/4.pgm, 8, 
3 1 ImagenesCaras/s32/4.pgm, 1, 
3 1 ImagenesCaras/s33/4.pgm, 33, 
3 1 ImagenesCaras/s34/4.pgm, 9, 
3 1 ImagenesCaras/s35/4.pgm, 8, 
3 1 ImagenesCaras/s36/4.pgm, 9, 
3 1 ImagenesCaras/s37/4.pgm, 2, 
3 1 ImagenesCaras/s38/4.pgm, 7, 
3 1 ImagenesCaras/s39/4.pgm, 33, 
3 1 ImagenesCaras/s40/4.pgm, 2, 
3 1 ImagenesCaras/s41/4.pgm, 13, 
5 1 ImagenesCaras/s1/3.pgm, 1, 
5 1 ImagenesCaras/s2/3.pgm, 14, 
5 1 ImagenesCaras/s3/3.pgm, 3, 
5 1 ImagenesCaras/s4/3.pgm, 2, 
5 1 ImagenesCaras/s5/3.pgm, 26, 
5 1 ImagenesCaras/s6/3.pgm, 15, 
5 1 ImagenesCaras/s7/3.pgm, 7, 
5 1 ImagenesCaras/s8/3.pgm, 8, 
5 1 ImagenesCaras/s9/3.pgm, 9, 
5 1 ImagenesCaras/s10/3.pgm, 10, 
5 1 ImagenesCaras/s11/3.pgm, 15, 
5 1 ImagenesCaras/s12/3.pgm, 12, 
5 1 ImagenesCaras/s13/3.pgm, 13, 
5 1 ImagenesCaras/s14/3.pgm, 12, 
5 1 ImagenesCaras/s15/3.pgm, 8, 
5 1 ImagenesCaras/s16/3.pgm, 2, 
5 1 ImagenesCaras/s17/3.pgm, 15, 
5 1 ImagenesCaras/s18/3.pgm, 1, 
5 1 ImagenesCaras/s19/3.pgm, 13, 
5 1 ImagenesCaras/s20/3.pgm, 10, 
5 1 ImagenesCaras/s21/3.pgm, 10, 
5 1 ImagenesCaras/s22/3.pgm, 22, 
5 1 ImagenesCaras/s23/3.pgm, 10, 
5 1 ImagenesCaras/s24/3.pgm, 24, 
5 1 ImagenesCaras/s25/3.pgm, 19, 
5 1 ImagenesCaras/s26/3.pgm, 5, 
5 1 ImagenesCaras/s27/3.pgm, 5, 
5 1 ImagenesCaras/s28/3.pgm, 12, 
5 1 ImagenesCaras/s29/3.pgm, 29, 
5 1 ImagenesCaras/s30/3.pgm, 39, 
5 1 ImagenesCaras/s31/3.pgm, 15, 
5 1 ImagenesCaras/s32/3.pgm, 18, 
5 1 ImagenesCaras/s33/3.pgm, 33, 
5 1 ImagenesCaras/s34/3.pgm, 7, 
5 1 ImagenesCaras/s35/3.pgm, 3, 
5 1 ImagenesCaras/s36/3.pgm, 9, 
5 1 ImagenesCaras/s37/3.pgm, 1, 
5 1 ImagenesCaras/s38/3.pgm, 38, 
5 1 ImagenesCaras/s39/3.pgm, 33, 
5 1 ImagenesCaras/s40/3.pgm, 2, 
5 1 ImagenesCaras/s41/3.pgm, 13, 
5 1 ImagenesCaras/s1/4.pgm, 13, 
5 1 ImagenesCaras/s2/4.pgm, 3, 
5 1 ImagenesCaras/s3/4.pgm, 8, 
5 1 ImagenesCaras/s4/4.pgm, 3, 
5 1 ImagenesCaras/s5/4.pgm, 25, 
5 1 ImagenesCaras/s6/4.pgm, 3, 
5 1 ImagenesCaras/s7/4.pgm, 15, 
5 1 ImagenesCaras/s8/4.pgm, 6, 
5 1 ImagenesCaras/s9/4.pgm, 6, 
5 1 ImagenesCaras/s10/4.pgm, 22, 
5 1 ImagenesCaras/s11/4.pgm, 8, 
5 1 ImagenesCaras/s12/4.pgm, 2, 
5 1 ImagenesCaras/s13/4.pgm, 13, 
5 1 ImagenesCaras/s14/4.pgm, 1, 
5 1 ImagenesCaras/s15/4.pgm, 9, 
5 1 ImagenesCaras/s16/4.pgm, 13, 
5 1 ImagenesCaras/s17/4.pgm, 7, 
5 1 ImagenesCaras/s18/4.pgm, 1, 
5 1 ImagenesCaras/s19/4.pgm, 1, 
5 1 ImagenesCaras/s20/4.pgm, 34, 
5 1 ImagenesCaras/s21/4.pgm, 24, 
5 1 ImagenesCaras/s22/4.pgm, 20, 
5 1 ImagenesCaras/s23/4.pgm, 21, 
5 1 ImagenesCaras/s24/4.pgm, 6, 
5 1 ImagenesCaras/s25/4.pgm, 25, 
5 1 ImagenesCaras/s26/4.pgm, 12, 
5 1 ImagenesCaras/s27/4.pgm, 19, 
5 1 ImagenesCaras/s28/4.pgm, 25, 
5 1 ImagenesCaras/s29/4.pgm, 10, 
5 1 ImagenesCaras/s30/4.pgm, 39, 
5 1 ImagenesCaras/s31/4.pgm, 15, 
5 1 ImagenesCaras/s32/4.pgm, 1, 
5 1 ImagenesCaras/s33/4.pgm, 33, 
5 1 ImagenesCaras/s34/4.pgm, 9, 
5 1 ImagenesCaras/s35/4.pgm, 4, 
5 1 ImagenesCaras/s36/4.pgm, 9, 
5 1 ImagenesCaras/s37/4.pgm, 2, 
5 1 ImagenesCaras/s38/4.pgm, 7, 
5 1 ImagenesCaras/s39/4.pgm, 33, 
5 1 ImagenesCaras/s40/4.pgm, 2, 
5 1 ImagenesCaras/s41/4.pgm, 13, 
7 1 ImagenesCaras/s1/3.pgm, 18, 
7 1 ImagenesCaras/s2/3.pgm, 14, 
7 1 ImagenesCaras/s3/3.pgm, 3, 
7 1 ImagenesCaras/s4/3.pgm, 2, 
7 1 ImagenesCaras/s5/3.pgm, 26, 
7 1 ImagenesCaras/s6/3.pgm, 15, 
7 1 ImagenesCaras/s7/3.pgm, 15, 
7 1 ImagenesCaras/s8/3.pgm, 8, 
7 1 ImagenesCaras/s9/3.pgm, 7, 
7 1 ImagenesCaras/s10/3.pgm, 10, 
7 1 ImagenesCaras/s11/3.pgm, 15, 
7 1 ImagenesCaras/s12/3.pgm, 12, 
7 1 ImagenesCaras/s13/3.pgm, 13, 
7 1 ImagenesCaras/s14/3.pgm, 12, 
7 1 ImagenesCaras/s15/3.pgm, 15, 
7 1 ImagenesCaras/s16/3.pgm, 2, 
7 1 ImagenesCaras/s17/3.pgm, 15, 
7 1 ImagenesCaras/s18/3.pgm, 18, 
7 1 ImagenesCaras/s19/3.pgm, 13, 
7 1 ImagenesCaras/s20/3.pgm, 10, 
7 1 ImagenesCaras/s21/3.pgm, 10, 
7 1 ImagenesCaras/s22/3.pgm, 22, 
7 1 ImagenesCaras/s23/3.pgm, 10, 
7 1 ImagenesCaras/s24/3.pgm, 38, 
7 1 ImagenesCaras/s25/3.pgm, 8, 
7 1 ImagenesCaras/s26/3.pgm, 5, 
7 1 ImagenesCaras/s27/3.pgm, 12, 
7 1 ImagenesCaras/s28/3.pgm, 12, 
7 1 ImagenesCaras/s29/3.pgm, 39, 
7 1 ImagenesCaras/s30/3.pgm, 39, 
7 1 ImagenesCaras/s31/3.pgm, 15, 
7 1 ImagenesCaras/s32/3.pgm, 1, 
7 1 ImagenesCaras/s33/3.pgm, 33, 
7 1 ImagenesCaras/s34/3.pgm, 7, 
7 1 ImagenesCaras/s35/3.pgm, 3, 
7 1 ImagenesCaras/s36/3.pgm, 9, 
7 1 ImagenesCaras/s37/3.pgm, 5, 
7 1 ImagenesCaras/s38/3.pgm, 38, 
7 1 ImagenesCaras/s39/3.pgm, 33, 
7 1 ImagenesCaras/s40/3.pgm, 2, 
7 1 ImagenesCaras/s41/3.pgm, 13, 
7 1 ImagenesCaras/s1/4.pgm, 13, 
7 1 ImagenesCaras/s2/4.pgm, 3, 
7 1 ImagenesCaras/s3/4.pgm, 8, 
7 1 ImagenesCaras/s4/4.pgm, 3, 
7 1 ImagenesCaras/s5/4.pgm, 25, 
7 1 ImagenesCaras/s6/4.pgm, 3, 
7 1 ImagenesCaras/s7/4.pgm, 15, 
7 1 ImagenesCaras/s8/4.pgm, 3, 
7 1 ImagenesCaras/s9/4.pgm, 9, 
7 1 ImagenesCaras/s10/4.pgm, 22, 
7 1 ImagenesCaras/s11/4.pgm, 8, 
7 1 ImagenesCaras/s12/4.pgm, 2, 
7 1 ImagenesCaras/s13/4.pgm, 1, 
7 1 ImagenesCaras/s14/4.pgm, 1, 
7 1 ImagenesCaras/s15/4.pgm, 36, 
7 1 ImagenesCaras/s16/4.pgm, 41, 
7 1 ImagenesCaras/s17/4.pgm, 6, 
7 1 ImagenesCaras/s18/4.pgm, 1, 
7 1 ImagenesCaras/s19/4.pgm, 18, 
7 1 ImagenesCaras/s20/4.pgm, 22, 
7 1 ImagenesCaras/s21/4.pgm, 38, 
7 1 ImagenesCaras/s22/4.pgm, 20, 
7 1 ImagenesCaras/s23/4.pgm, 38, 
7 1 ImagenesCaras/s24/4.pgm, 6, 
7 1 ImagenesCaras/s25/4.pgm, 25, 
7 1 ImagenesCaras/s26/4.pgm, 12, 
7 1 ImagenesCaras/s27/4.pgm, 12, 
7 1 ImagenesCaras/s28/4.pgm, 25, 
7 1 ImagenesCaras/s29/4.pgm, 22, 
7 1 ImagenesCaras/s30/4.pgm, 39, 
7 1 ImagenesCaras/s31/4.pgm, 15, 
7 1 ImagenesCaras/s32/4.pgm, 18, 
7 1 ImagenesCaras/s33/4.pgm, 33, 
7 1 ImagenesCaras/s34/4.pgm, 7, 
7 1 ImagenesCaras/s35/4.pgm, 4, 
7 1 ImagenesCaras/s36/4.pgm, 9, 
7 1 ImagenesCaras/s37/4.pgm, 2, 
7 1 ImagenesCaras/s38/4.pgm, 7, 
7 1 ImagenesCaras/s39/4.pgm, 33, 
7 1 ImagenesCaras/s40/4.pgm, 2, 
7 1 ImagenesCaras/s41/4.pgm, 41, 
1 2 ImagenesCaras/s1/3.pgm, 29, 
1 2 ImagenesCaras/s2/3.pgm, 2, 
1 2 ImagenesCaras/s3/3.pgm, 41, 
1 2 ImagenesCaras/s4/3.pgm, 30, 
1 2 ImagenesCaras/s5/3.pgm, 40, 
1 2 ImagenesCaras/s6/3.pgm, 6, 
1 2 ImagenesCaras/s7/3.pgm, 7, 
1 2 ImagenesCaras/s8/3.pgm, 8, 
1 2 ImagenesCaras/s9/3.pgm, 21, 
1 2 ImagenesCaras/s10/3.pgm, 10, 
1 2 ImagenesCaras/s11/3.pgm, 24, 
1 2 ImagenesCaras/s12/3.pgm, 30, 
1 2 ImagenesCaras/s13/3.pgm, 26, 
1 2 ImagenesCaras/s14/3.pgm, 14, 
1 2 ImagenesCaras/s15/3.pgm, 2, 
1 2 ImagenesCaras/s16/3.pgm, 24, 
1 2 ImagenesCaras/s17/3.pgm, 41, 
1 2 ImagenesCaras/s18/3.pgm, 18, 
1 2 ImagenesCaras/s19/3.pgm, 28, 
1 2 ImagenesCaras/s20/3.pgm, 20, 
1 2 ImagenesCaras/s21/3.pgm, 29, 
1 2 ImagenesCaras/s22/3.pgm, 22, 
1 2 ImagenesCaras/s23/3.pgm, 23, 
1 2 ImagenesCaras/s24/3.pgm, 8, 
1 2 ImagenesCaras/s25/3.pgm, 40, 
1 2 ImagenesCaras/s26/3.pgm, 30, 
1 2 ImagenesCaras/s27/3.pgm, 11, 
1 2 ImagenesCaras/s28/3.pgm, 28, 
1 2 ImagenesCaras/s29/3.pgm, 33, 
1 2 ImagenesCaras/s30/3.pgm, 35, 
1 2 ImagenesCaras/s31/3.pgm, 31, 
1 2 ImagenesCaras/s32/3.pgm, 32, 
1 2 ImagenesCaras/s33/3.pgm, 33, 
1 2 ImagenesCaras/s34/3.pgm, 34, 
1 2 ImagenesCaras/s35/3.pgm, 37, 
1 2 ImagenesCaras/s36/3.pgm, 36, 
1 2 ImagenesCaras/s37/3.pgm, 37, 
1 2 ImagenesCaras/s38/3.pgm, 29, 
1 2 ImagenesCaras/s39/3.pgm, 39, 
1 2 ImagenesCaras/s40/3.pgm, 5, 
1 2 ImagenesCaras/s41/3.pgm, 8, 
1 2 ImagenesCaras/s1/4.pgm, 9, 
1 2 ImagenesCaras/s2/4.pgm, 11, 
1 2 ImagenesCaras/s3/4.pgm, 26, 
1 2 ImagenesCaras/s4/4.pgm, 4, 
1 2 ImagenesCaras/s5/4.pgm, 5, 
1 2 ImagenesCaras/s6/4.pgm, 6, 
1 2 ImagenesCaras/s7/4.pgm, 4, 
1 2 ImagenesCaras/s8/4.pgm, 41, 
1 2 ImagenesCaras/s9/4.pgm, 38, 
1 2 ImagenesCaras/s10/4.pgm, 20, 
1 2 ImagenesCaras/s11/4.pgm, 27, 
1 2 ImagenesCaras/s12/4.pgm, 35, 
1 2 ImagenesCaras/s13/4.pgm, 26, 
1 2 ImagenesCaras/s14/4.pgm, 14, 
1 2 ImagenesCaras/s15/4.pgm, 15, 
1 2 ImagenesCaras/s16/4.pgm, 16, 
1 2 ImagenesCaras/s17/4.pgm, 20, 
1 2 ImagenesCaras/s18/4.pgm, 31, 
1 2 ImagenesCaras/s19/4.pgm, 19, 
1 2 ImagenesCaras/s20/4.pgm, 20, 
1 2 ImagenesCaras/s21/4.pgm, 3, 
1 2 ImagenesCaras/s22/4.pgm, 22, 
1 2 ImagenesCaras/s23/4.pgm, 1, 
1 2 ImagenesCaras/s24/4.pgm, 24, 
1 2 ImagenesCaras/s25/4.pgm, 13, 
1 2 ImagenesCaras/s26/4.pgm, 26, 
1 2 ImagenesCaras/s27/4.pgm, 11, 
1 2 ImagenesCaras/s28/4.pgm, 22, 
1 2 ImagenesCaras/s29/4.pgm, 41, 
1 2 ImagenesCaras/s30/4.pgm, 33, 
1 2 ImagenesCaras/s31/4.pgm, 31, 
1 2 ImagenesCaras/s32/4.pgm, 32, 
1 2 ImagenesCaras/s33/4.pgm, 33, 
1 2 ImagenesCaras/s34/4.pgm, 14, 
1 2 ImagenesCaras/s35/4.pgm, 29, 
1 2 ImagenesCaras/s36/4.pgm, 36, 
1 2 ImagenesCaras/s37/4.pgm, 22, 
1 2 ImagenesCaras/s38/4.pgm, 3, 
1 2 ImagenesCaras/s39/4.pgm, 34, 
1 2 ImagenesCaras/s40/4.pgm, 5, 
1 2 ImagenesCaras/s41/4.pgm, 4, 
2 2 ImagenesCaras/s1/3.pgm, 3, 
2 2 ImagenesCaras/s2/3.pgm, 2, 
2 2 ImagenesCaras/s3/3.pgm, 12, 
2 2 ImagenesCaras/s4/3.pgm, 30, 
2 2 ImagenesCaras/s5/3.pgm, 40, 
2 2 ImagenesCaras/s6/3.pgm, 6, 
2 2 ImagenesCaras/s7/3.pgm, 7, 
2 2 ImagenesCaras/s8/3.pgm, 8, 
2 2 ImagenesCaras/s9/3.pgm, 21, 
2 2 ImagenesCaras/s10/3.pgm, 10, 
2 2 ImagenesCaras/s11/3.pgm, 11, 
2 2 ImagenesCaras/s12/3.pgm, 1, 
2 2 ImagenesCaras/s13/3.pgm, 13, 
2 2 ImagenesCaras/s14/3.pgm, 14, 
2 2 ImagenesCaras/s15/3.pgm, 2, 
2 2 ImagenesCaras/s16/3.pgm, 24, 
2 2 ImagenesCaras/s17/3.pgm, 17, 
2 2 ImagenesCaras/s18/3.pgm, 18, 
2 2 ImagenesCaras/s19/3.pgm, 28, 
2 2 ImagenesCaras/s20/3.pgm, 4, 
2 2 ImagenesCaras/s21/3.pgm, 29, 
2 2 ImagenesCaras/s22/3.pgm, 22, 
2 2 ImagenesCaras/s23/3.pgm, 23, 
2 2 ImagenesCaras/s24/3.pgm, 8, 
2 2 ImagenesCaras/s25/3.pgm, 9, 
2 2 ImagenesCaras/s26/3.pgm, 1, 
